,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,power_production_expenses_hydraulic_power,power_production_expenses_nuclear_power,power_production_expenses_other_power,power_production_expenses_steam_power,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,maintenance_of_line_transformers,maintenance_of_meters,maintenance_of_miscellaneous_distribution_plant,maintenance_of_overhead_lines,maintenance_of_station_equipment,maintenance_of_structures_distribution_expense,maintenance_of_underground_lines,maintenance_supervision_and_engineering,distribution_operation_expenses_electric,transmission_expenses,regional_market_expenses,sales_expenses,administrative_and_general_expenses,customer_account_expenses,customer_service_and_information_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,purchased_power,power_production_expenses,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total,avg_customers_per_month,sales_mwh,sales_for_resale,residential_sales,sales_to_ultimate_consumers,sales_to_railroads_and_railways,public_street_and_highway_lighting,other_sales_to_public_authorities,miscellaneous_service_revenues,small_or_commercial,electric_operating_revenues,other_electric_revenue,other_operating_revenues,large_or_industrial,forfeited_discounts,sales_of_electricity,revenues_from_transmission_of_electricity_of_others
1915,4905806.0,35608.0,36457.0,3977393.0,211,2018,,,,,2612109.0,70449487.0,68829056.0,3455596.0,38848651.0,33141784.0,285332.0,155866.0,213729.0,24366339.0,4677183.0,,314285.0,3129050.0,5706867.0,64812406.0,,,70449487.0,13632117.0,1282875.0,3131377.0,61681029.0,1366428.0,497446.0,41915.0,250610824.0,256353451.0,4586.88,548.34,615.0,83840997.0,602400132.0,686241129.0,1482186.0,7872429.0,0.0,9354615.0,1059778.0,15909572.0,38022272.0,453531468.0,695400845.0,178974.0,1113785.0,44247530.0,1014643.0,137354374.0,790391564.0,8346464.0,56968447.0,58974714.0,2936445.0,733423117.0,42834694.0
1916,4532434.0,31754.0,4016.0,3918118.0,211,2019,,,,,2632380.0,64499337.0,61689451.0,446944.0,49572557.0,42542721.0,421098.0,204895.0,183682.0,33906525.0,4974031.0,,247430.0,2596096.0,7029836.0,35103770.0,,,64499337.0,27774773.0,28254644.0,3955530.0,31148240.0,1302843.0,453345.0,131618.0,228222850.0,232888931.0,4586.88,548.34,615.0,66478173.0,582652848.0,649131021.0,2571561.0,6327654.0,0.0,8899215.0,1071076.0,15650586.0,22538690.0,432559921.0,702998951.0,121818.0,819832.0,44526887.0,1868592.0,161253878.0,783809352.0,7531782.0,58271711.0,63716615.0,2933600.0,725537641.0,44526886.0
1917,4623754.0,132931.0,3356.0,3856735.0,211,2020,,,,,1754837.0,73522883.0,69489604.0,3329762.0,50381368.0,40791287.0,346881.0,226337.0,90317.0,35244382.0,3820281.0,,308017.0,751671.0,9590081.0,36116518.0,,,73522883.0,34170727.0,15468849.0,2737709.0,33378809.0,726580.0,364877.0,240337.0,202659355.0,205607503.0,4621.05,548.34,621.0,76459881.0,604024947.0,680484828.0,2969742.0,5977590.0,0.0,8947332.0,1127956.0,15426940.0,14574118.0,390880022.0,620057192.0,205563.0,3088188.0,36970881.0,429212.0,130071475.0,697569477.0,14347664.0,62938167.0,58841063.0,2151987.0,634631310.0,43792058.0
1918,4351184.0,133745.0,3636.0,3720682.0,211,2021,303152.0,,,,522180.0,67333378.0,62675280.0,15902372.0,46869013.0,36062595.0,310885.0,304122.0,65567.0,29398423.0,4322803.0,,432721.0,1227339.0,10806418.0,75404049.0,546.0,,67333378.0,23257802.0,3106383.0,4208398.0,71195651.0,87682.0,570827.0,247809.0,213520143.0,215969779.0,1531.0,181.0,205.0,29358623.0,219579014.0,248937637.0,220072.0,3092502.0,0.0,3312574.0,1068384.0,14882728.0,24923565.0,389841792.0,620600402.0,363627.0,830620.0,28427472.0,719248.0,136303494.0,712478034.0,12546150.0,66954067.0,64833397.0,2644479.0,645523967.0,49708175.0
1919,11098983.0,463402.0,15970.0,9046741.0,212,1994,182035.0,10575443.0,3640293.0,231761.0,27967572.0,53388182.0,51158484.0,28425852.0,35484094.0,14165919.0,411575.0,210799.0,11888.0,10429114.0,1219067.0,66988.0,129918.0,1397482.0,21318175.0,14381538.0,,958935.0,53388182.0,32201584.0,17250261.0,4677006.0,9704532.0,191845.0,988182.0,67272.0,505426324.0,552886724.0,7404.24,148.2,45.0,22290750.0,273180880.0,295471630.0,8848114.0,4902514.0,727948.0,14478576.0,1521705.0,36186964.0,35987740.0,354939392.0,879923060.0,,10133833.0,,4682309.0,246921606.0,899637673.0,-33171634.0,-15591697.0,267928229.0,2702480.0,915910800.0,
1920,10145803.0,510414.0,22007.0,8861620.0,212,1995,,9974879.0,4187995.0,272458.0,28470746.0,57362980.0,55027803.0,27513359.0,38452638.0,16461100.0,425780.0,203633.0,8025.0,12594771.0,1098513.0,43203.0,84261.0,1768052.0,21991538.0,14882055.0,,1039059.0,57362980.0,29746226.0,22289872.0,3739802.0,11142253.0,25535.0,478904.0,106418.0,490988597.0,566836909.0,5123.94,96.8,34.0,22268352.0,275323880.0,297592232.0,2432536.0,4253876.0,746274.0,7432686.0,1539300.0,35446480.0,24129898.0,354623788.0,850549429.0,,10317698.0,,4553209.0,252110134.0,903685152.0,9792756.0,29452687.0,233497809.0,2726006.0,874679327.0,
1921,11995614.0,543847.0,24133.0,9043456.0,212,1996,,10710872.0,5152713.0,136091.0,28715491.0,47616875.0,45117088.0,23855344.0,42530886.0,17524526.0,397480.0,187540.0,5677.0,14566454.0,864342.0,52201.0,116730.0,1138408.0,25006360.0,15348072.0,,383267.0,47616875.0,29994608.0,26066119.0,3827752.0,11520320.0,429268.0,426609.0,132966.0,505778803.0,581521897.0,5092.74,138.2,34.0,22203650.0,276462446.0,298666096.0,2305940.0,4744704.0,616808.0,7667452.0,1557015.0,27132242.0,59234673.0,361987019.0,863538772.0,,10405149.0,,4681929.0,257417530.0,955117073.0,12264029.0,32447985.0,233729074.0,2527266.0,922773445.0,
1922,10311787.0,570947.0,24044.0,9149836.0,212,1997,,10227592.0,6873459.0,113932.0,44470689.0,64726863.0,61985555.0,26704249.0,42653665.0,15110450.0,473340.0,153039.0,23719.0,12519748.0,883297.0,43737.0,143609.0,698673.0,27543215.0,16759179.0,,1140591.0,64726863.0,29702217.0,23587625.0,3391820.0,13367359.0,377088.0,556256.0,121725.0,524220834.0,621059511.0,5092.54,139.2,34.0,22252412.0,277037844.0,299290256.0,2418752.0,3968552.0,645414.0,7032718.0,1573722.0,27434819.0,30906280.0,363550187.0,880224611.0,,10453704.0,,4606108.0,261520663.0,944389248.0,12867196.0,33362714.0,244700057.0,2545710.0,911130891.0,
1923,10261691.0,511997.0,21809.0,8864119.0,212,1998,159219.0,10562127.0,4276085.0,68972.0,43273868.0,60330078.0,57414363.0,24199394.0,47484800.0,22319123.0,692773.0,178800.0,6823.0,16209899.0,1116146.0,45704.0,185228.0,3717588.0,25165677.0,21130331.0,,345097.0,60330078.0,28434382.0,23894158.0,3387720.0,17742611.0,378248.0,-466571.0,178890.0,454729916.0,541127487.0,5093.34,139.2,34.0,22076512.0,277383998.0,299460510.0,4835878.0,4219122.0,706724.0,9761724.0,2119328.0,35456476.0,37019478.0,361140536.0,865183275.0,,10453708.0,,4577857.0,259422838.0,934923656.0,14078293.0,34610832.0,234166193.0,2670813.0,902202753.0,
1924,10623759.0,607188.0,22514.0,9144308.0,212,1999,215881.0,4831488.0,443994.0,232883.0,14037403.0,65620497.0,61160955.0,24087690.0,47777928.0,18601780.0,683950.0,160456.0,2168.0,14556105.0,1358409.0,26215.0,275194.0,1385107.0,29176148.0,31565517.0,,869162.0,65620497.0,25557015.0,23414141.0,4030033.0,27535484.0,451565.0,190089.0,244900.0,504749569.0,554913890.0,4957.72,139.2,36.0,21735860.0,272181586.0,293917446.0,10008106.0,4288040.0,725290.0,15021436.0,2146572.0,36577232.0,30591477.0,373670781.0,892791500.0,,10489048.0,,4869707.0,279236390.0,967604770.0,22885284.0,44221793.0,229395281.0,2629825.0,923382977.0,
1925,13251799.0,444871.0,18595.0,9487049.0,212,2000,240985.0,,4342767.0,36374.0,,60667258.0,57317471.0,25156648.0,62401430.0,28534549.0,750612.0,177506.0,10375195.0,14111537.0,1197067.0,69823.0,311468.0,1372385.0,33866881.0,51901610.0,,923779.0,60667258.0,27666313.0,23630249.0,5036787.0,46864823.0,458782.0,1266322.0,149343.0,485635528.0,508369201.0,5063.92,139.2,36.0,21897410.0,294247648.0,316145058.0,13229228.0,5464930.0,735486.0,19429644.0,2177304.0,37948196.0,99070673.0,252568872.0,652255120.0,,8879843.0,,4379442.0,250989634.0,860517150.0,87879871.0,109191357.0,139816771.0,2681777.0,751325793.0,
1926,5543023.0,186590.0,17821.0,2004629.0,212,2001,243872.0,,1869108.0,,,43949755.0,41043445.0,17968421.0,63720250.0,31067738.0,624224.0,211746.0,12450234.0,15264446.0,1012547.0,28538.0,173958.0,1085720.0,32652512.0,46938140.0,,1708730.0,43949755.0,24947053.0,22210116.0,3997541.0,42940599.0,464253.0,1229952.0,212590.0,427555668.0,435365801.0,5068.92,146.6,36.0,22548304.0,300199978.0,322748282.0,4302966.0,4684780.0,717864.0,9705610.0,2205624.0,8018516.0,97105297.0,223582634.0,534264046.0,,8587588.0,,3837424.0,229371451.0,763432695.0,111397255.0,132163352.0,72722373.0,2984329.0,631369343.0,
1927,2806475.0,23122.0,17126.0,211163.0,212,2002,224056.0,,,,,49025755.0,46541093.0,21757957.0,66732844.0,29152141.0,702830.0,171266.0,10310134.0,14784171.0,1221199.0,50826.0,417144.0,1167535.0,37580703.0,53650783.0,,1779541.0,49025755.0,24004829.0,17473250.0,4419325.0,49231458.0,490326.0,1938922.0,124170.0,261844087.0,269596414.0,5068.72,158.8,36.0,22538304.0,304606798.0,327145102.0,5387190.0,5264986.0,708200.0,11360376.0,2239168.0,844652.0,86761516.0,214779681.0,387874765.0,,8224829.0,,3536719.0,131510510.0,599492801.0,105079256.0,124756520.0,33359745.0,2097409.0,474636281.0,
1928,2396188.0,-4507.0,,271.0,212,2003,226562.0,,,,,44012707.0,41392753.0,14305172.0,64641033.0,24952780.0,734992.0,186921.0,4084473.0,16490607.0,1185020.0,41766.0,381290.0,1479562.0,39688253.0,47335484.0,,2105271.0,44012707.0,24861213.0,11443485.0,4137413.0,43198071.0,533745.0,1875190.0,75892.0,235170904.0,243465896.0,5068.72,160.4,36.0,22515850.0,305296106.0,327811956.0,4995030.0,5159394.0,718172.0,10872596.0,2270500.0,1084.0,81599225.0,211895399.0,370141661.0,,7756940.0,,3288334.0,113663099.0,556473051.0,84469220.0,104732165.0,36826223.0,2195472.0,451740886.0,
1929,2377947.0,3490.0,,277.0,212,2004,4763.0,,,,,51432260.0,49134433.0,10076068.0,53013294.0,22952957.0,159029.0,705552.0,,13592024.0,840072.0,11008.0,631495.0,6741261.0,30060337.0,50340881.0,,1905393.0,51432260.0,28439778.0,6372003.0,4928213.0,45412668.0,120161.0,1495502.0,543667.0,235486316.0,244751828.0,5088.32,161.2,34.0,24435530.0,319863400.0,344298930.0,0.0,0.0,0.0,0.0,2304144.0,1108.0,78551195.0,210053684.0,360573059.0,,7546781.0,,3978029.0,108895046.0,542342305.0,83184072.0,103218051.0,34077548.0,2115190.0,439124254.0,
1930,2354324.0,2987.0,17037.0,287.0,212,2005,1672.0,,,,,47374541.0,45357378.0,7491481.0,57582794.0,26619394.0,168402.0,,635058.0,18385726.0,1082096.0,156015.0,783535.0,4794951.0,30963400.0,57809076.0,,3139869.0,47374541.0,27236666.0,7165160.0,6014687.0,51794389.0,149213.0,1686017.0,114225.0,251450070.0,262632337.0,5088.32,161.2,34.0,24399002.0,324140714.0,348539716.0,6097668.0,6822312.0,592358.0,13512338.0,2337644.0,1148.0,116634304.0,209924123.0,361272461.0,,7399015.0,,3308513.0,108369695.0,618670290.0,123439078.0,143229685.0,35579628.0,2567742.0,477906765.0,
1931,1752054.0,-12805.0,,299.0,212,2006,,,,,,46413869.0,45394852.0,8563473.0,65361254.0,32255131.0,218830.0,,287435.0,25271660.0,1149057.0,119504.0,966375.0,3499518.0,33106123.0,58154471.0,,3459360.0,46413869.0,32034723.0,5873511.0,5525327.0,52629144.0,652593.0,2453415.0,229157.0,202622917.0,213958447.0,4971.52,159.2,30.0,24261214.0,320739720.0,345000934.0,5528302.0,5839852.0,661752.0,12029906.0,2369520.0,1196.0,108055497.0,197302148.0,344299458.0,,7445733.0,,3518142.0,107053335.0,585404426.0,6286080.0,136266698.0,32498242.0,3491060.0,452354955.0,108581951.0
1932,1610682.0,-1418.0,,282.0,212,2007,,,,,,49289786.0,48819976.0,8812386.0,66545863.0,36322652.0,315117.0,,415866.0,30803002.0,1081370.0,116854.0,1345163.0,1535892.0,30223211.0,63451394.0,,2874561.0,49289786.0,35289597.0,4937855.0,4920998.0,58530396.0,619714.0,2259872.0,553002.0,174782554.0,185044204.0,4971.52,159.2,30.0,24390756.0,356899138.0,381289894.0,3721838.0,5409970.0,676134.0,9807942.0,2392528.0,1128.0,96423964.0,199868987.0,345426576.0,,7450823.0,,3750155.0,107065140.0,571749311.0,-7078019.0,132117621.0,31041626.0,4146453.0,441850540.0,116306429.0
1933,1459922.0,301.0,,295.0,212,2008,,,,,,51350156.0,49476420.0,9685690.0,72145463.0,36354286.0,455009.0,,-11697150.0,42277740.0,1215524.0,187900.0,1481761.0,1745855.0,35791177.0,79181522.0,,2749119.0,51350156.0,35574287.0,4370364.0,5760002.0,73421520.0,881159.0,4795041.0,592360.0,161594223.0,162782655.0,5185.82,159.2,30.0,23698198.0,412692088.0,436390286.0,4499420.0,5913970.0,187778.0,10601168.0,2405112.0,1180.0,100693699.0,171410002.0,276769293.0,,7118596.0,,3628983.0,78243846.0,544222799.0,6234455.0,166892084.0,19996849.0,4658733.0,377462992.0,136872668.0
1934,1065448.0,1968.0,,311.0,212,2009,2711.0,,,,,47834551.0,45836499.0,8970419.0,88732309.0,53250734.0,258674.0,,4285004.0,41652503.0,1416842.0,139256.0,1214204.0,3553469.0,35481575.0,98972652.0,,2652651.0,47834551.0,38141679.0,1989195.0,6409673.0,92562979.0,986045.0,4168124.0,720342.0,102172709.0,102674782.0,5011.26,159.02,30.0,23728300.0,428870590.0,452598890.0,4551628.0,5894380.0,175326.0,10621334.0,2409744.0,1244.0,73017030.0,163299115.0,256114591.0,,6972588.0,,3526580.0,69047870.0,518845673.0,-81547.0,189714052.0,16795018.0,3923006.0,329131621.0,166535286.0
1935,735236.0,1702.0,,297.0,212,2010,1107954.0,,,,,44137358.0,42521470.0,6603794.0,82218086.0,46921006.0,531635.0,,-15719641.0,50125792.0,959132.0,61264.0,1307988.0,9080027.0,35297080.0,114916048.0,,1975509.0,44137358.0,33953912.0,1502290.0,6216699.0,108699349.0,877669.0,5257443.0,641227.0,71416274.0,71840722.0,5011.66,159.02,30.0,22936466.0,440573528.0,463509994.0,12710480.0,7889724.0,0.0,20600204.0,2420208.0,1188.0,50031595.0,164188609.0,256777043.0,,7025656.0,,3352022.0,68917291.0,557723961.0,3621002.0,251087918.0,16645487.0,3334649.0,306808638.0,224698549.0
1936,790301.0,965.0,,303.0,212,2011,1208735.0,,,1392807.0,,37918060.0,36132338.0,6838260.0,84970706.0,54058192.0,477509.0,,-6011062.0,49016723.0,730531.0,78481.0,934994.0,8316518.0,30912514.0,112518656.0,,1655270.0,37918060.0,33929033.0,1026171.0,6296237.0,106222419.0,1814201.0,3103808.0,101041.0,72325212.0,74074857.0,4999.12,211.2,30.0,27385626.0,519311202.0,546696828.0,9003158.0,9412284.0,0.0,18415442.0,2427252.0,1212.0,41855937.0,166085247.0,258067121.0,,7038359.0,,3849965.0,68298973.0,602176821.0,3668217.0,302253763.0,16644542.0,3600011.0,299923058.0,275785742.0
1937,635653.0,-1988.0,,338.0,212,2012,1174307.0,,,-476309.0,,45359646.0,43167612.0,7325421.0,85807065.0,56658405.0,237251.0,,9446795.0,39705344.0,710468.0,66652.0,815779.0,4955905.0,29148660.0,121862879.0,,1803977.0,45359646.0,34178316.0,930991.0,6504808.0,115358071.0,1077229.0,2769567.0,1518858.0,63099736.0,64871346.0,5149.6,159.14,40.0,29372586.0,940049060.0,969421646.0,11953104.0,10187698.0,0.0,22140802.0,2432624.0,1352.0,27492796.0,176170902.0,274293766.0,,7245231.0,,4579625.0,72908737.0,622172789.0,-16760486.0,320386227.0,17968896.0,3220001.0,301786562.0,313666475.0
1938,605412.0,1588.0,,294.0,212,2013,1164910.0,,,,,49540534.0,46435068.0,7996238.0,101202499.0,66502777.0,697134.0,,-2239435.0,61216376.0,792025.0,133828.0,1066791.0,4186444.0,34699722.0,145865336.0,,2481777.0,49540534.0,29123491.0,1310526.0,6562179.0,139303157.0,1203021.0,5067629.0,1418014.0,58549606.0,34897433.0,5322.18,159.14,54.0,30320418.0,1427227088.0,1457547506.0,0.0,0.0,0.0,0.0,2441516.0,1176.0,26355951.0,189079433.0,289226976.0,,7596680.0,,3409152.0,74237260.0,692720741.0,-24265973.0,383418324.0,18313603.0,2730438.0,315582927.0,385075911.0
1939,590204.0,,,369.0,212,2014,1284901.0,,,,,60889381.0,56564711.0,8300955.0,95836960.0,62971029.0,506111.0,,5168144.0,46848835.0,1102902.0,203518.0,902811.0,7648409.0,32865931.0,152667383.0,,2849039.0,60889381.0,30924121.0,1234820.0,7734645.0,144932738.0,1257267.0,4661841.0,1641426.0,55760242.0,34457303.0,5776.6,0.0,638.0,90860060.0,1930069072.0,2020929132.0,0.0,0.0,0.0,0.0,2451100.0,1476.0,23910200.0,194203101.0,287560331.0,,8008948.0,,2990276.0,69655730.0,727111227.0,202224.0,443982336.0,15692552.0,2881408.0,311470531.0,421488578.0
1940,600795.0,90.0,,365.0,212,2015,2120166.0,,,,,66960910.0,63043250.0,8687661.0,95667562.0,59614071.0,,,26305925.0,29424171.0,1525690.0,,1343720.0,439071.0,36053491.0,161621217.0,,3278739.0,66960910.0,31814858.0,8549710.0,8029703.0,153591514.0,,4718184.0,1404248.0,56838464.0,62607296.0,5650.08,0.0,632.0,88310262.0,2656190266.0,2744500528.0,0.0,0.0,0.0,0.0,2460508.0,1460.0,23802189.0,199770522.0,287752615.0,,8184530.0,,3441956.0,65368984.0,809280758.0,24883221.0,497725954.0,13882828.0,2681582.0,311554804.0,449380524.0
1941,599743.0,,,295.0,212,2016,1702789.0,,,,,55416511.0,51650230.0,5596644.0,95005263.0,56543738.0,19020.0,2900.0,10306929.0,43096158.0,1352004.0,,232476.0,927919.0,38461525.0,173794497.0,,1942542.0,55416511.0,33020163.0,22961705.0,7479578.0,166314919.0,525046.0,11022200.0,1219918.0,57889168.0,36529873.0,5788.24,0.0,632.0,91092456.0,2649544960.0,2740637416.0,0.0,0.0,0.0,0.0,2477248.0,1180.0,22702923.0,205313204.0,306261937.0,,8602658.0,,3520797.0,73961082.0,826934599.0,-3991976.0,497969739.0,17788238.0,2371717.0,328964860.0,477122737.0
1942,172626.0,31.0,,302.0,212,2017,1353036.0,,,,,46507064.0,45305198.0,3879918.0,97758027.0,67131676.0,,26338.0,-34596634.0,89771259.0,1042649.0,,515787.0,9779727.0,30626351.0,185930600.0,,1626153.0,46507064.0,32434625.0,24010478.0,7643795.0,178286805.0,185076.0,6051016.0,1251550.0,12223050.0,14443728.0,5761.7,0.0,650.0,108109190.0,2723532096.0,2831641286.0,0.0,0.0,0.0,0.0,2498044.0,1208.0,5433412.0,200873102.0,293299413.0,,9077323.0,,3666653.0,68808265.0,818811187.0,11677013.0,520078362.0,13960806.0,2369333.0,298732825.0,484598772.0
1943,197930.0,-1282.0,,328.0,212,2018,1523823.0,,,,,71006169.0,67896564.0,3754793.0,117149595.0,88323479.0,,,9266038.0,75750348.0,891002.0,,722568.0,952354.0,28826116.0,183695256.0,,1384857.0,71006169.0,37623722.0,20608768.0,8742439.0,174952817.0,145974.0,5316458.0,590985.0,14542561.0,17146810.0,5793.46,0.0,648.0,112500652.0,2776612216.0,2889112868.0,0.0,0.0,0.0,0.0,2540124.0,1312.0,4770749.0,195830356.0,274801607.0,,7822697.0,,2872978.0,59442943.0,826805443.0,31659606.0,547233087.0,11030629.0,3248281.0,279572356.0,491807267.0
1944,232245.0,1808.0,,333.0,212,2019,1626373.0,,,,,59976993.0,57436798.0,5011286.0,104716154.0,77123312.0,,,-1121565.0,75840790.0,1139877.0,,837342.0,120687.0,27592842.0,182626516.0,,1267948.0,59976993.0,41341226.0,25551066.0,6583104.0,176043412.0,193500.0,5069075.0,351816.0,17162124.0,11187201.0,5812.22,0.0,648.0,115267382.0,2852891184.0,2968158566.0,0.0,0.0,0.0,0.0,2559972.0,1332.0,4848280.0,191238928.0,274883144.0,,6393529.0,,2962418.0,64155863.0,792637328.0,25747593.0,512905904.0,12492589.0,3727167.0,279731424.0,462696992.0
1945,253631.0,-809.0,,290.0,212,2020,1302504.0,,,,,71451250.0,68044202.0,4746049.0,103233056.0,72970547.0,,,-54221519.0,124804751.0,1290331.0,,934149.0,64290.0,30262509.0,208827550.0,,1392202.0,71451250.0,47873609.0,28897371.0,8993814.0,199833736.0,59524.0,5819849.0,260222.0,19497052.0,21756493.0,5532.06,0.0,638.0,113236580.0,2975871912.0,3089108492.0,0.0,0.0,0.0,0.0,2587216.0,1160.0,4037707.0,215407952.0,311036621.0,,4347231.0,,2996352.0,74705950.0,871348487.0,15500381.0,556274159.0,15913878.0,2043282.0,315074328.0,519375192.0
1946,326628.0,-5598.0,,256.0,212,2021,1087768.0,,,,,60486394.0,53634268.0,7499090.0,122356064.0,80953842.0,,,12685519.0,65901261.0,1189022.0,539.0,1082019.0,14021.0,41402222.0,240526841.0,,1148780.0,60486394.0,40556891.0,33445709.0,13197291.0,227329550.0,92334.0,15414167.0,1125458.0,29853497.0,32730313.0,2929.0,0.0,319.0,56618290.0,1487935956.0,1544554246.0,0.0,0.0,0.0,0.0,2612888.0,1024.0,11644490.0,234696580.0,342005693.0,,3802723.0,,4345079.0,85103823.0,949960552.0,12891199.0,596310369.0,17701230.0,942940.0,353650183.0,560499273.0
1947,1084102.0,,,,213,1994,,,,,,264322.0,232372.0,,,,,,,,,,,,,590514.0,,,264322.0,,,188501.0,402013.0,,,,22046694.0,22046694.0,358.48,6.0,6.0,1785754.0,28358394.0,30144148.0,0.0,146238.0,0.0,146238.0,0.0,0.0,22046694.0,,,,,,,,24745972.0,2575501.0,2699278.0,,,22046694.0,
1948,2119957.0,,,,213,1995,,,,,,330827.0,316231.0,,,,,,,,,,,,,870929.0,,,330827.0,,,427805.0,443124.0,,,,46697208.0,46697208.0,358.48,6.0,6.0,1785754.0,28358394.0,30144148.0,0.0,634120.0,0.0,634120.0,,,46697208.0,,,,,,,,49699824.0,2872604.0,3002616.0,,,46697208.0,
1949,2105604.0,,,,213,1996,,,,,,237854.0,224884.0,,,,,,,,,,,,,1014390.0,,,237854.0,,,485031.0,529359.0,,,,52580293.0,52580293.0,358.48,6.0,6.0,1883892.0,41377020.0,43260912.0,0.0,668632.0,0.0,668632.0,,,52580293.0,,,,,,,,56041751.0,3349006.0,3461458.0,,,52580293.0,
1950,728403.0,,,,213,1997,,,,,,354286.0,351395.0,,,,,,,,,,,,,827468.0,,,354286.0,,,243298.0,584170.0,,,7321.0,21172338.0,21172338.0,358.48,6.0,6.0,1782250.0,28374876.0,30157126.0,14642.0,390610.0,0.0,405252.0,,,21172338.0,,,,,,,,24472881.0,3192181.0,3300543.0,,,21172338.0,
1951,38.0,,,,213,1998,,,,,,367597.0,356178.0,,,,,,,,,,,,,1072480.0,,,367597.0,,,234799.0,837681.0,,,1368.0,2489.0,2489.0,358.48,6.0,6.0,1782250.0,28374876.0,30157126.0,515724.0,337430.0,0.0,853154.0,,,2489.0,,,,,,,,3514243.0,3423742.0,3511754.0,,,2489.0,
1952,0.0,,,,213,2021,,,,,,496009.0,496009.0,,,,,,,,,,,,,758656.0,,,496009.0,2419.0,,723606.0,35050.0,,,,,,185.59,0.0,6.0,519124.0,116639197.0,117158321.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24380368.0,,24380368.0,,,,24130170.0
1953,8036677.0,439460.0,55198.0,6520286.0,214,1994,,1450605.0,97231449.0,275017.0,42614452.0,65199990.0,62805927.0,14066108.0,23311747.0,13196559.0,595755.0,262003.0,593.0,5324689.0,1434733.0,3209267.0,1215648.0,765763.0,10115188.0,19776623.0,,240996.0,65199990.0,11049534.0,13235122.0,2295457.0,17481166.0,963028.0,1692400.0,140409.0,35847826.0,179865636.0,2204.7200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349374.0,29146340.0,16605375.0,243961453.0,658710244.0,,11970109.0,45861044.0,30097.0,206545431.0,672735467.0,-8273079.0,-2580152.0,150372207.0,2811735.0,675315619.0,
1954,8688279.0,471359.0,26898.0,6705826.0,214,1995,,1382949.0,91106122.0,171402.0,34887544.0,71391702.0,70629984.0,13271978.0,22146169.0,11889081.0,427262.0,124025.0,-173.0,5818235.0,1666448.0,2603843.0,748724.0,228880.0,10257088.0,19369693.0,,339520.0,71391702.0,19399719.0,11057561.0,2025264.0,17344429.0,1012172.0,1792842.0,87064.0,54167208.0,183996605.0,2223.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359793.0,28307505.0,25883500.0,256293914.0,688914154.0,,12013052.0,47446400.0,62835.0,215696389.0,715252168.0,-4311167.0,454514.0,157464399.0,2262836.0,714797654.0,
1955,8424518.0,367228.0,30498.0,6805386.0,214,1997,,1093210.0,95151725.0,83099.0,41135865.0,80605146.0,80310928.0,15910915.0,26279484.0,13614790.0,268477.0,73423.0,,7677541.0,1457877.0,2545594.0,799045.0,489280.0,12664694.0,18448335.0,,461696.0,80605146.0,19926908.0,2792654.0,1847807.0,16600528.0,613600.0,1372877.0,12725.0,28542020.0,169005459.0,2234.2799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371608.0,20441870.0,20856127.0,252463624.0,665297270.0,,11552121.0,46333609.0,146901.0,210643273.0,700329494.0,10236658.0,14176097.0,144304643.0,1724089.0,686153397.0,
1956,8744111.0,448190.0,36390.0,6586186.0,214,1998,,1110210.0,92148837.0,36198.0,48172339.0,66164525.0,65906447.0,14760345.0,29783720.0,13601297.0,337650.0,27213.0,1198.0,6604948.0,1913015.0,2744435.0,1080549.0,840894.0,16182423.0,19030473.0,,1466365.0,66164525.0,15539500.0,6389512.0,2115904.0,16914569.0,676605.0,1297785.0,5051.0,27024060.0,171293623.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371344.0,26248668.0,44043860.0,250072987.0,640076237.0,,11919000.0,43989962.0,142240.0,203316021.0,687100561.0,-1004734.0,2980464.0,130778267.0,2214989.0,684120097.0,
