,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,maintenance_of_line_transformers,maintenance_of_meters,maintenance_of_miscellaneous_distribution_plant,maintenance_of_overhead_lines,maintenance_of_station_equipment,maintenance_of_structures_distribution_expense,maintenance_of_underground_lines,maintenance_supervision_and_engineering,distribution_operation_expenses_electric,transmission_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total,avg_customers_per_month,sales_mwh
2529,18766065.0,833880.0,8539.0,13970148.0,240,2001,1326846.0,42643301.0,40293918.0,9466844.0,30441526.0,23221054.0,97308.0,260971.0,2497823.0,14796122.0,1733088.0,8642.0,1648554.0,1623504.0,7220472.0,15754900.0,4124480.0,11630420.0,802477.0,233074.0,296023.0,3403.23,42.0,312.0,137356749.0,395978643.0,533335392.0,592046.0,5371378.0,92228.0,6055652.0,2057450.0,69985305.0
2530,18974577.0,828236.0,7042.0,14503038.0,240,2002,1531021.0,58368866.0,55823435.0,10338062.0,33068248.0,23688872.0,58418.0,53137.0,1241953.0,14309979.0,2098781.0,,1925513.0,3437310.0,9379376.0,20149179.0,3855209.0,16293970.0,1620706.0,411476.0,234785.0,4347.84,599.24,484.0,193945832.0,543022016.0,736967848.0,704355.0,4851579.0,24399.0,5580333.0,2114750.0,72399765.0
2531,19008884.0,900670.0,8990.0,15055490.0,240,2003,1571354.0,57717263.0,55276840.0,12765272.0,36451307.0,28849896.0,295740.0,63175.0,741123.0,20223636.0,1338205.0,,2540663.0,3160752.0,7601411.0,22056436.0,3559037.0,18497399.0,1594697.0,399225.0,276591.0,4350.04,598.6,488.0,191030184.0,552450976.0,743481160.0,829773.0,5081298.0,37248.0,5948319.0,2160800.0,75285574.0
2532,19116934.0,951597.0,9014.0,15555409.0,240,2004,1536111.0,52847667.0,50298733.0,13332378.0,32129062.0,25189919.0,224561.0,336208.0,803905.0,16912744.0,1267247.0,,1978039.0,3147589.0,6939143.0,25734640.0,3673677.0,22060963.0,1072898.0,351058.0,202344.0,4380.88,598.64,500.0,191049812.0,567656024.0,758705836.0,607032.0,5514600.0,34830.0,6156462.0,2208500.0,77841305.0
2533,19652719.0,901451.0,9093.0,15923302.0,240,2005,1620907.0,50416536.0,48476581.0,12171193.0,35375165.0,28182723.0,229636.0,483032.0,1177548.0,19453837.0,1304615.0,,2165863.0,2775903.0,7192442.0,20220734.0,3053657.0,17167077.0,1201611.0,512813.0,202589.0,3285.6600000000003,448.98,381.0,144378567.0,433936968.0,578315535.0,405178.0,3287348.0,20100.0,3712626.0,2271905.0,79593725.0
2534,15167435.0,854477.0,8238.0,12902146.0,240,2006,2150327.0,51154150.0,50085112.0,11981473.0,37388557.0,28009698.0,230668.0,525908.0,1131510.0,19364324.0,1689795.0,,2264109.0,1927570.0,9378859.0,16072367.0,4176751.0,11895616.0,1569860.0,625111.0,347728.0,3291.51,448.98,384.0,140386437.0,435735639.0,576122076.0,695456.0,4909308.0,722.0,5605486.0,2333025.0,64622083.0
2535,15866652.0,853282.0,8266.0,13497078.0,240,2007,2008966.0,49335237.0,48360071.0,12368826.0,35974596.0,26510013.0,375749.0,749311.0,,19411626.0,1353556.0,,2530431.0,1817594.0,9464583.0,14497084.0,4393108.0,10103976.0,1224567.0,380014.0,356113.0,3283.8900000000003,449.01,399.0,137897325.0,436519824.0,574417149.0,712226.0,4199336.0,0.0,4911562.0,2375130.0,67540187.0
2536,15332905.0,738698.0,8427.0,13201010.0,240,2008,2266849.0,46698896.0,45558390.0,12988051.0,36737699.0,27372636.0,399308.0,706515.0,,20197433.0,1014025.0,,3251180.0,1587129.0,9365063.0,14275644.0,5496401.0,8779243.0,1276118.0,462254.0,292787.0,3287.7000000000003,446.28,405.0,138019158.0,453809118.0,591828276.0,585572.0,6328058.0,0.0,6913630.0,2401070.0,65970862.0
2537,14557397.0,554830.0,8008.0,12816978.0,240,2009,2374981.0,46777148.0,45610476.0,12933892.0,34514618.0,25657006.0,379793.0,812532.0,,19797539.0,1012709.0,,2321453.0,1120208.0,8857612.0,9940377.0,5289761.0,4650616.0,1296962.0,220787.0,282729.0,3319.59,416.43,405.0,138034614.0,469195923.0,607230537.0,565458.0,6486378.0,49660.0,7101496.0,2417055.0,64165710.0
2538,13652869.0,584412.0,6601.0,11670328.0,240,2010,2349972.0,45672303.0,44177560.0,14600795.0,30571502.0,21956016.0,319212.0,812463.0,,15807069.0,758134.0,,2798608.0,1283871.0,8615486.0,11141812.0,4817907.0,6323905.0,1080273.0,287050.0,226706.0,3331.56,416.43,408.0,137813685.0,472849308.0,610662993.0,0.0,0.0,0.0,0.0,2123270.0,58373366.0
2539,12086186.0,250205.0,6553.0,10416422.0,240,2011,1613596.0,45190483.0,44993989.0,8757651.0,25214835.0,18237210.0,137791.0,774813.0,,14616238.0,1049002.0,,189177.0,1274187.0,6977625.0,10752337.0,4774356.0,5977981.0,805636.0,218022.0,145939.0,3326.16,416.43,405.0,137876946.0,474523509.0,612400455.0,17933943.0,14323068.0,0.0,32257011.0,1944070.0,51930230.0
2540,8836829.0,423446.0,5947.0,10154032.0,240,2012,1117478.0,43208564.0,42810593.0,1928273.0,22143937.0,13201164.0,31044.0,986049.0,274380.0,9178986.0,1317769.0,,489224.0,525872.0,8942773.0,10901786.0,4320191.0,6581595.0,532156.0,674713.0,-120118.0,3498.06,353.37,363.0,137876946.0,481344231.0,619221177.0,-240236.0,5376356.0,90.0,5136210.0,1945920.0,50504836.0
2541,9035136.0,463248.0,5906.0,10465484.0,240,2013,886797.0,8557743.0,8063941.0,1368227.0,26134618.0,18474625.0,,1086526.0,285680.0,13127123.0,1761906.0,,821345.0,624452.0,7659993.0,12520800.0,6258327.0,6262473.0,598838.0,1097758.0,15929.0,3989.16,3081.57,375.0,138295926.0,505297119.0,643593045.0,47787.0,14154219.0,5322.0,14207328.0,1957365.0,52252409.0
2542,8688006.0,83235.0,6453.0,10599165.0,240,2014,811543.0,43830381.0,43734814.0,720359.0,42663589.0,33293459.0,,976744.0,289956.0,28319896.0,1730963.0,,1148539.0,346198.0,9370130.0,18918784.0,8751797.0,10166987.0,672230.0,1270070.0,372030.0,4174.35,1990.02,402.0,138295926.0,614734125.0,753030051.0,744060.0,13887452.0,289820.0,14921332.0,1973400.0,53088252.0
2543,8575838.0,168154.0,5483.0,10616310.0,240,2015,956685.0,22303307.0,22177167.0,187496.0,33403407.0,21707968.0,28949.0,1064983.0,321154.0,16472119.0,2039121.0,,620309.0,590814.0,11695439.0,23012072.0,6986112.0,16025960.0,773575.0,1884528.0,28328.0,3762.66,1233.4499999999998,369.0,138295926.0,604953558.0,743249484.0,56656.0,9933156.0,525154.0,10514966.0,1992985.0,53076015.0
2544,8371384.0,212791.0,5194.0,10529574.0,240,2016,823762.0,26468568.0,26400687.0,2301674.0,32612502.0,22362888.0,39421.0,1103964.0,232494.0,16853184.0,2225365.0,,792350.0,505206.0,10249614.0,31593851.0,8001025.0,23592826.0,792055.0,1630427.0,49867.0,3769.92,318.06,366.0,138295926.0,637489002.0,775784928.0,99734.0,12190204.0,543262.0,12833200.0,1609308.0,42118296.0
2545,8197334.0,253221.0,5023.0,10173160.0,240,2017,1188970.0,30898929.0,30676785.0,1675234.0,31397091.0,20696016.0,24888.0,1101903.0,149538.0,14730053.0,2782613.0,,751774.0,610522.0,10701075.0,25987427.0,8589550.0,17397877.0,854197.0,1678168.0,404342.0,3251.78,432.03,307.0,136761381.0,680483301.0,817244682.0,808684.0,12324558.0,87180.0,13220422.0,1628688.0,40692640.0
2546,8799810.0,260058.0,5486.0,10836821.0,240,2018,1114110.0,36995122.0,36175029.0,2430357.0,36973813.0,26294702.0,35321.0,1229512.0,168387.0,19825491.0,2910448.0,,897208.0,660501.0,10679111.0,64247743.0,7480852.0,56766891.0,892515.0,1578883.0,211441.0,3251.7799999999997,432.36,307.0,137612261.0,688815226.0,826427487.0,422882.0,9170796.0,41780.0,9635458.0,2058115.0,54199187.0
2547,8662701.0,209663.0,5398.0,10641582.0,240,2019,1052683.0,15812027.0,15455611.0,1075321.0,47357588.0,37067383.0,72338.0,1403967.0,238537.0,29721225.0,3084089.0,,1361894.0,669216.0,10290205.0,48704617.0,9422647.0,39281970.0,1072074.0,1512906.0,42509.0,4921.71,431.49,297.0,137612261.0,701088810.0,838701071.0,85018.0,11516248.0,40566.0,11641832.0,2082935.0,53172411.0
2548,8160641.0,147185.0,5143.0,10098546.0,240,2020,1102164.0,28770005.0,28206692.0,3351383.0,42607975.0,31102176.0,112659.0,1461316.0,280605.0,23682633.0,3230495.0,,1155197.0,662503.0,11505799.0,53784959.0,7900992.0,45883967.0,1102025.0,1949045.0,276908.0,4922.67,431.49,304.0,143592710.0,747440785.0,891033495.0,553816.0,13437674.0,322262.0,14313752.0,2115425.0,50455037.0
2549,8798756.0,154823.0,4976.0,10463192.0,240,2021,1203186.0,-1933410.0,-2291097.0,11017295.0,45939112.0,34782063.0,135327.0,1437518.0,274306.0,27111363.0,3393768.0,,1242531.0,670028.0,11157049.0,47006150.0,10375275.0,36630875.0,1651676.0,1654636.0,1328021.0,1943.24,143.83,99.0,48927710.0,265731258.0,314658968.0,1328021.0,7472981.0,296181.0,9097183.0,2148385.0,52321846.0
2550,611920.0,38452.0,752.0,567672.0,241,2017,617317.0,10698996.0,10524976.0,3883729.0,6916191.0,3205308.0,7738.0,71718.0,492973.0,1989239.0,265247.0,27927.0,342526.0,-127.0,3710883.0,,,,107751.0,225553.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192782.0,2270688.0
2551,592202.0,22160.0,775.0,564199.0,241,2018,697306.0,11598236.0,11409589.0,4772084.0,5254632.0,2007362.0,26321.0,43438.0,691727.0,770912.0,176863.0,37385.0,254814.0,,3247270.0,,,,34972.0,62284.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194466.0,2258182.0
2552,587260.0,18003.0,842.0,563085.0,241,2019,244953.0,13158029.0,12840122.0,6523443.0,6175051.0,3198393.0,6930.0,43299.0,776121.0,1881828.0,130332.0,3955.0,352343.0,,2976658.0,,,,51446.0,117617.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195242.0,2252342.0
2553,577430.0,16879.0,770.0,554779.0,241,2020,678674.0,14451280.0,14037685.0,7586966.0,7091888.0,3971899.0,-150.0,60949.0,813693.0,2382018.0,73838.0,26542.0,606043.0,,3119989.0,,,,51268.0,79168.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196246.0,2219116.0
2554,592026.0,37734.0,788.0,549362.0,241,2021,737863.0,11158862.0,10821513.0,10256530.0,8144033.0,4926561.0,75.0,69106.0,1224550.0,2667267.0,160717.0,8152.0,788304.0,,3217472.0,,,,60128.0,319922.0,,,,,,,,,,,,203251.0,2457914.0
2555,5766326.0,201604.0,3676.0,4331506.0,242,1994,10827.0,17494090.0,16587253.0,3401404.0,7666668.0,6015743.0,125309.0,26788.0,64535.0,4504504.0,286309.0,16889.0,624994.0,228461.0,1650925.0,1431131.0,1076184.0,354947.0,181506.0,211352.0,43426.0,1771.4699999999998,68.82000000000001,41.0,10246827.0,104750413.0,114997240.0,255058.0,1462561.0,26889.0,1744508.0,224022430.0,13015102.0
2556,6201012.0,215722.0,4220.0,4410474.0,242,1995,10526.0,18163091.0,17304621.0,3756968.0,8649530.0,6784849.0,137001.0,34665.0,75377.0,5085865.0,672685.0,23509.0,371292.0,243965.0,1864681.0,1218068.0,743580.0,474488.0,208863.0,289414.0,104488.0,1544.4,60.88,30.0,9891594.0,90645852.0,100537446.0,341566.0,736074.0,22780.0,1100420.0,217794966.0,13266059.0
2557,6307882.0,221820.0,3856.0,4587039.0,242,1996,5724.0,22208316.0,21366558.0,3744201.0,7970066.0,6041199.0,179311.0,30279.0,88730.0,4563386.0,282995.0,4332.0,453376.0,266611.0,1928867.0,1319105.0,931282.0,387823.0,189777.0,385304.0,50614.0,1558.7,60.88,30.0,10222410.0,93937172.0,104159582.0,246550.0,1041404.0,18196.0,1306150.0,363558.0,13810173.0
2558,6668969.0,381313.0,3623.0,4531888.0,242,1997,19.0,20269767.0,19226311.0,4222485.0,7160128.0,5242917.0,93268.0,32089.0,99208.0,3830749.0,229109.0,4602.0,496829.0,284876.0,1917211.0,1350626.0,795924.0,554702.0,213652.0,297241.0,54217.0,1560.28,60.88,30.0,10330054.0,93342954.0,103673008.0,263500.0,599236.0,18094.0,880830.0,366729.0,13532083.0
2559,7233251.0,371562.0,3646.0,4845626.0,242,1998,5168.0,20303047.0,18971248.0,4996582.0,7939005.0,5652099.0,65251.0,25838.0,127272.0,3935653.0,507086.0,3136.0,428864.0,328444.0,2286906.0,1134873.0,509101.0,625772.0,150575.0,300097.0,26874.0,1619.54,60.88,30.0,12285674.0,101741180.0,114026854.0,165796.0,705274.0,13730.0,884800.0,246694.0,19382500.0
2560,7243299.0,298828.0,3950.0,5110944.0,242,1999,29212.0,24531482.0,21858702.0,6671804.0,7190466.0,4684272.0,51188.0,33006.0,303462.0,2948040.0,216593.0,5245.0,428374.0,455508.0,2506194.0,1599261.0,535208.0,1064053.0,,-118316.0,10799.0,1596.14,60.88,30.0,12485214.0,102676584.0,115161798.0,464242.0,559220.0,91402.0,1114864.0,250366.0,20443780.0
2561,7838150.0,309349.0,4100.0,5228651.0,242,2000,34691.0,42637954.0,41207115.0,1838390.0,7176931.0,4632194.0,25352.0,33135.0,189788.0,2873106.0,217464.0,4714.0,516725.0,549960.0,2544737.0,1982487.0,620090.0,1362397.0,,-98716.0,4180.0,1609.02,60.88,30.0,12451964.0,110557050.0,123009014.0,703018.0,653870.0,146098.0,1502986.0,258292.0,20921658.0
2562,9423048.0,279979.0,4299.0,5240539.0,242,2001,272.0,31068849.0,30519288.0,5898973.0,7858199.0,5522174.0,232314.0,404098.0,17884.0,3223210.0,357945.0,2997.0,512063.0,368396.0,2336025.0,1659158.0,429288.0,1229870.0,,-181634.0,,1613.1799999999998,60.88,30.0,12451964.0,112079434.0,124531398.0,1227582.0,17420.0,-958.0,1244044.0,267036.0,20962160.0
2563,17250802.0,345671.0,6383.0,5569447.0,242,2002,,25348607.0,25042974.0,8217222.0,7758286.0,4356440.0,80235.0,39426.0,332042.0,2878995.0,162674.0,29915.0,415319.0,24068.0,3401846.0,1354151.0,236735.0,1117416.0,141433.0,247633.0,7117.0,1616.72,60.88,30.0,14757896.0,120010634.0,134768530.0,9242.0,186534.0,664.0,196440.0,294228.0,22277788.0
2564,10755592.0,543978.0,7572.0,5297928.0,242,2003,,27152888.0,26961688.0,8820587.0,9132960.0,4082999.0,83444.0,69652.0,297022.0,2453129.0,213763.0,36265.0,423470.0,131444.0,5049961.0,1545650.0,276375.0,1269275.0,441207.0,149536.0,3118.0,1616.78,60.88,30.0,13132462.0,121449360.0,134581822.0,6236.0,177666.0,914.0,184816.0,297930.0,21191712.0
2565,10018556.0,297727.0,8664.0,5560235.0,242,2004,,25355948.0,25167695.0,8906392.0,8896149.0,4605464.0,103630.0,65776.0,318586.0,2661848.0,81265.0,25978.0,447660.0,502072.0,4290685.0,1369077.0,148197.0,1220880.0,491339.0,155360.0,8937.0,1621.36,60.88,30.0,13647398.0,126288966.0,139936364.0,21288.0,226348.0,944.0,248580.0,304454.0,22240940.0
2566,9591846.0,332794.0,10809.0,5528678.0,242,2005,,29684539.0,29306681.0,10790274.0,8676268.0,4378295.0,110203.0,49303.0,263578.0,2449998.0,140648.0,42442.0,487376.0,493725.0,4297973.0,2548944.0,864242.0,1684702.0,466560.0,319856.0,34542.0,1621.08,60.88,30.0,13491304.0,148834266.0,162325570.0,464102.0,213248.0,514.0,677864.0,332142.0,22114712.0
2567,7250701.0,336437.0,11448.0,5380193.0,242,2006,,28199903.0,27894466.0,9399173.0,9725133.0,4216975.0,87515.0,52131.0,293739.0,1938186.0,167918.0,115824.0,625288.0,524843.0,5508158.0,2711020.0,768293.0,1942727.0,551712.0,340369.0,10776.0,1731.48,60.88,34.0,14037478.0,206881840.0,220919318.0,155934.0,204022.0,9288.0,369244.0,336138.0,21520770.0
2568,7438245.0,337995.0,12047.0,5550704.0,242,2007,,33162654.0,32795651.0,12423601.0,9584084.0,4240993.0,58371.0,53361.0,227243.0,2026165.0,136059.0,52929.0,741982.0,556117.0,5343091.0,3751863.0,850573.0,2901290.0,563469.0,133562.0,8711.0,1795.48,60.88,36.0,12454614.0,243503722.0,255958336.0,117432.0,962978.0,1020.0,1081430.0,305608.0,22202820.0
2569,7157696.0,308913.0,12454.0,5279137.0,242,2008,6457.0,32618171.0,32183384.0,8973496.0,15835333.0,9315126.0,68434.0,40528.0,218990.0,6179229.0,243063.0,384289.0,810521.0,741264.0,6520207.0,9064103.0,1295683.0,7768420.0,724810.0,466778.0,12969.0,1790.14,60.88,36.0,12899948.0,252167786.0,265067734.0,15648.0,1782822.0,1700.0,1800170.0,305364.0,21116548.0
2570,5919819.0,262893.0,13614.0,5039673.0,242,2009,16308.0,38067511.0,37605245.0,11140781.0,16359130.0,8536304.0,62910.0,37497.0,284781.0,5738872.0,179670.0,170663.0,857876.0,714394.0,7822826.0,10389632.0,1017260.0,9372372.0,676990.0,413619.0,66300.0,1800.06,60.88,38.0,13860628.0,268965206.0,282825834.0,168492.0,858598.0,2544.0,1029634.0,304524.0,20158692.0
2571,6527716.0,309480.0,13805.0,5616867.0,242,2010,563780.0,38556070.0,38133282.0,12360084.0,15699210.0,8360501.0,69901.0,42780.0,247431.0,5740156.0,200857.0,36036.0,886411.0,731123.0,7338709.0,13596805.0,1583794.0,12013011.0,623689.0,384860.0,21998.0,1917.68,60.88,46.0,31482100.0,371643476.0,403125576.0,55814.0,534644.0,2100.0,592558.0,292426.0,22467472.0
2572,6488405.0,293616.0,13274.0,5594840.0,242,2011,825177.0,37867460.0,37453555.0,14515258.0,16208824.0,8994847.0,69552.0,47201.0,256716.0,6195161.0,184022.0,23506.0,983965.0,749209.0,7213977.0,13879289.0,1619118.0,12260171.0,790795.0,234240.0,17428.0,1909.06,60.88,48.0,32123430.0,382613760.0,414737190.0,95258.0,963422.0,2056.0,1060736.0,305138.0,22379360.0
2573,6122257.0,307275.0,13515.0,5464752.0,242,2012,764535.0,37615885.0,37170354.0,14609265.0,15860228.0,9903293.0,81359.0,53043.0,297112.0,6720051.0,189560.0,111506.0,1194938.0,727216.0,5956935.0,12314258.0,2002425.0,10311833.0,848229.0,194347.0,25636.0,1973.92,60.88,48.0,49321960.0,486446668.0,535768628.0,178678.0,1808084.0,5866.0,1992628.0,610624.0,21859008.0
2574,6273069.0,266143.0,13449.0,5479109.0,242,2013,724414.0,39735461.0,39097214.0,15755388.0,15196421.0,9590092.0,71433.0,46142.0,394214.0,6131771.0,271986.0,196762.0,1034358.0,847092.0,5606329.0,13676301.0,1723969.0,11952332.0,483773.0,208611.0,14999.0,1977.76,60.88,48.0,49868420.0,502116656.0,551985076.0,97740.0,1622782.0,52210.0,1772732.0,586852.0,21916436.0
2575,6523285.0,269316.0,13385.0,5589459.0,242,2014,723276.0,39876027.0,39669844.0,15933065.0,15880729.0,9345109.0,112363.0,57503.0,611390.0,5360255.0,164963.0,401939.0,976783.0,1099353.0,6535620.0,15565796.0,1996115.0,13569681.0,508918.0,170523.0,105143.0,1992.3,60.88,48.0,47089386.0,532462144.0,579551530.0,324372.0,1531758.0,15144.0,1871274.0,588684.0,22357836.0
2576,6070275.0,261039.0,13318.0,5458157.0,242,2015,793778.0,36736294.0,36504821.0,13774963.0,15461276.0,8487145.0,144187.0,73482.0,552743.0,4687506.0,174994.0,287451.0,1022679.0,1106575.0,6974131.0,17885156.0,2431714.0,15453442.0,539089.0,173531.0,47477.0,1992.86,60.88,48.0,47446302.0,538690250.0,586136552.0,318114.0,2140090.0,17624.0,2475828.0,591084.0,21832628.0
2577,5910227.0,286440.0,13528.0,5474206.0,242,2016,784228.0,38838529.0,38549465.0,15258317.0,15350234.0,8671771.0,165976.0,72410.0,561598.0,4467713.0,247313.0,330180.0,1199594.0,1086343.0,6678463.0,21206184.0,3201940.0,18004244.0,516924.0,155255.0,55713.0,1972.3,58.54,48.0,51000232.0,551358218.0,602358450.0,918792.0,2862912.0,17644.0,3799348.0,593716.0,21896824.0
2578,5544108.0,309840.0,13449.0,4757567.0,242,2017,607516.0,42948024.0,42576048.0,17725185.0,16054551.0,8539072.0,157768.0,56654.0,540399.0,4888633.0,321255.0,282214.0,818465.0,933686.0,7515479.0,17801989.0,2693244.0,15108745.0,567676.0,195701.0,42110.0,1997.64,58.54,48.0,51018992.0,565608762.0,616627754.0,190562.0,2467508.0,7696.0,2665766.0,596852.0,19030264.0
2579,6163839.0,335895.0,13572.0,4958022.0,242,2018,535904.0,39912777.0,39621592.0,15072845.0,17091477.0,8425268.0,131511.0,47110.0,612668.0,4871618.0,186831.0,319089.0,884300.0,893322.0,8666209.0,21634795.0,3337244.0,18297551.0,704940.0,209986.0,21559.0,1997.6399999999999,58.54,48.0,51219694.0,593633670.0,644853364.0,1161626.0,2526172.0,3298.0,3691096.0,600628.0,19832088.0
2580,5538129.0,326578.0,12346.0,4703924.0,242,2019,618782.0,64262734.0,63971210.0,37082485.0,17552837.0,8254472.0,107751.0,52732.0,625635.0,4836135.0,189242.0,253002.0,724495.0,854970.0,9298365.0,20761129.0,2991155.0,17769974.0,637282.0,199923.0,52801.0,1996.54,58.54,48.0,51343910.0,635456300.0,686800210.0,0.0,0.0,0.0,0.0,604162.0,18815698.0
2581,5150095.0,259052.0,11106.0,4495185.0,242,2020,639904.0,47884106.0,46705118.0,19477752.0,19729444.0,9918822.0,179436.0,54168.0,679530.0,5891113.0,330007.0,389453.0,934555.0,744371.0,9810622.0,21783426.0,3906295.0,17877131.0,807038.0,356083.0,43747.0,2005.6,58.54,48.0,51337932.0,659616426.0,710954358.0,0.0,0.0,0.0,0.0,609492.0,17980740.0
2582,6397902.0,284267.0,11614.0,4644664.0,242,2021,614890.0,42093730.0,41746339.0,20643470.0,19275324.0,10636567.0,925834.0,36506.0,485819.0,6574348.0,534326.0,779658.0,437248.0,564870.0,8638757.0,23103292.0,4059506.0,19043786.0,357204.0,199274.0,5467.0,1002.8000000000001,30.0,24.0,34097316.0,302518695.0,336616012.0,0.0,0.0,0.0,0.0,613732.0,18578656.0
2583,28439718.0,1464792.0,,20909293.0,243,1994,3057285.0,139371199.0,137243464.0,35636885.0,89201619.0,60283608.0,2810456.0,685587.0,278935.0,36287009.0,4831321.0,744146.0,9188297.0,4172118.0,28918011.0,36326479.0,8290528.0,28035951.0,2736249.0,5047905.0,280878.0,3613.2999999999997,24.6,139.0,91356263.0,554265023.0,645621286.0,3285022.0,7212734.0,188436.0,10686192.0,7597646.0,121081144.0
2584,28100790.0,1734597.0,,20855294.0,243,1995,2910425.0,155564296.0,152153754.0,38776316.0,83510972.0,58629578.0,2567844.0,761404.0,186101.0,36827574.0,4938998.0,600512.0,7253190.0,4386615.0,24881394.0,38099505.0,7313880.0,30785625.0,2035728.0,2462556.0,213649.0,3341.2,16.6,102.0,77738698.0,497311080.0,575049778.0,2447066.0,5726352.0,187872.0,8361290.0,3283491.0,83421178.0
2585,27769039.0,1738303.0,,21221451.0,243,1996,3360779.0,175527893.0,174209686.0,41635989.0,106362971.0,78022802.0,2688824.0,528238.0,169407.0,53581591.0,5660233.0,793190.0,8446284.0,4998503.0,28340169.0,40975288.0,11344246.0,29631042.0,2495623.0,3968178.0,241818.0,3330.0,16.6,102.0,77738602.0,498182598.0,575921200.0,2587948.0,14900092.0,146638.0,17634678.0,3297930.0,63545142.0
2586,27501658.0,1780926.0,,21223098.0,243,1997,3667490.0,154076386.0,150886103.0,41439448.0,93164736.0,63282869.0,2558895.0,516891.0,1660507.0,38736789.0,5304673.0,800515.0,8091295.0,4331523.0,29881867.0,45162643.0,10089402.0,35073241.0,2687554.0,4825473.0,247334.0,3354.0,16.6,102.0,77737930.0,511514568.0,589252498.0,1698812.0,12662116.0,99502.0,14460430.0,3309837.0,63657829.0
2587,28861119.0,1562103.0,,21692650.0,243,1998,3309375.0,128908332.0,126294962.0,43148476.0,85140344.0,55378481.0,2402228.0,439903.0,1745005.0,32197231.0,4463740.0,780892.0,8233036.0,3599581.0,29761863.0,49324229.0,7363809.0,41960420.0,3003234.0,4920306.0,196490.0,3743.8,24.9,54.0,97858682.0,594242195.0,692100877.0,1620525.0,8770854.0,108004.0,10499383.0,4445360.0,86770600.0
